market,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,age_first_funding,status_binary
Curated Web ,2.0,1.0,2011.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.9452054794520548,0
Other,1.0,2.0,2012.0,20118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561643835616438,0
Enterprise Software ,2.0,6.0,2008.0,2000000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.4191780821917808,1
Other,5.0,8.0,2006.0,0.0,12000000.0,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0,5000000.0,7000000.0,0.0,0.0,0.0,0.0,0.5041095890410959,1
Other,1.0,2.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463013698630137,1
Hardware + Software ,2.0,1.0,2004.0,0.0,12900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,0.0,0.0,0.0,3.4465753424657533,1
Other,3.0,3.0,2008.0,0.0,20400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400000.0,4000000.0,10000000.0,0.0,0.0,0.0,0.0,1
Hardware + Software ,1.0,4.0,2007.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6712328767123288,0
Other,1.0,1.0,2002.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,3.6027397260273974,0
Other,1.0,6.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,1.0,2006.0,0.0,1300000.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,1
Social Media ,1.0,11.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506849315068493,1
Other,1.0,1.0,2011.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,7.0,2004.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,7000000.0,0.0,0.0,0.0,0.0,1.873972602739726,1
Enterprise Software ,1.0,1.0,2002.0,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3315068493150686,0
Other,1.0,1.0,2007.0,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,3.213698630136986,1
Other,2.0,5.0,2010.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,1.8876712328767122,1
Advertising ,2.0,5.0,2011.0,1800000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,1
Games ,2.0,9.0,2007.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,2000000.0,0.0,0.0,0.0,0.0,1.8684931506849316,1
Enterprise Software ,1.0,1.0,2005.0,0.0,11370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11370000.0,0.0,0.0,0.0,0.0,0.0,3.4767123287671233,1
Other,1.0,1.0,2008.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Enterprise Software ,2.0,1.0,2007.0,0.0,6294996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299999.0,0.0,0.0,0.0,0.0,0.0,2.6684931506849314,1
Other,2.0,6.0,2011.0,0.0,5500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.17534246575342466,1
Curated Web ,1.0,2.0,2008.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1
Software ,1.0,5.0,2010.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,1
Software ,1.0,11.0,2006.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Curated Web ,1.0,1.0,2011.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Curated Web ,2.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,646740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726027397260274,1
Security ,2.0,1.0,2008.0,0.0,2500000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,1
Other,2.0,1.0,2012.0,2200000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.5260273972602739,1
Finance ,3.0,1.0,2003.0,0.0,8350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100000.0,0.0,0.0,0.0,0.0,2.010958904109589,1
Curated Web ,1.0,3.0,2011.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1232876712328768,0
Other,1.0,11.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1972602739726028,0
Software ,2.0,1.0,2003.0,100000.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Social Media ,3.0,3.0,2009.0,1260000.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,7.0,2009.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,0
E-Commerce ,1.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0
Games ,2.0,10.0,2007.0,125000.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,1.126027397260274,0
E-Commerce ,3.0,8.0,2009.0,0.0,7500000.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,1500000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,1.0,2000.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,6.745205479452054,1
Social Media ,2.0,1.0,2005.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3200000.0,0.0,0.0,0.0,0.0,1.084931506849315,1
Other,2.0,9.0,2009.0,0.0,265000.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,265000.0,0.0,0.0,0.0,0.0,0.0,0.3972602739726027,0
Mobile ,3.0,11.0,2007.0,0.0,5576096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,0
Mobile ,1.0,1.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479452054794521,1
Games ,1.0,1.0,2004.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,1.0027397260273974,0
Other,1.0,1.0,2006.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109589041095891,0
Other,1.0,1.0,2008.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4657534246575343,0
E-Commerce ,1.0,4.0,2010.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Software ,1.0,5.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Software ,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693150684931506,1
Software ,1.0,1.0,2000.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,6.038356164383561,1
Software ,1.0,1.0,2001.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,4.843835616438356,1
Other,1.0,1.0,2007.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,1.6904109589041096,1
Other,2.0,5.0,2004.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,6.361643835616438,1
Security ,1.0,12.0,2010.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,10.0,2009.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,1
Other,3.0,1.0,2005.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0
Security ,2.0,1.0,2000.0,0.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.671232876712328,1
Enterprise Software ,3.0,1.0,2005.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,6.838356164383562,1
Other,2.0,11.0,2012.0,2000000.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mobile ,1.0,6.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780821917808219,0
Other,2.0,1.0,2000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,5.501369863013698,1
Advertising ,1.0,1.0,2011.0,16090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0
Hardware + Software ,1.0,1.0,2003.0,0.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328767123287672,1
Software ,2.0,1.0,2007.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.6931506849315069,1
Other,1.0,1.0,2003.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,6.863013698630137,0
Enterprise Software ,1.0,1.0,2003.0,0.0,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400000.0,0.0,0.0,0.0,0.0,3.56986301369863,1
Other,1.0,2.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808219178082191,0
Other,1.0,1.0,2008.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.7123287671232876,1
Curated Web ,2.0,1.0,2005.0,0.0,12100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,6600000.0,0.0,0.0,0.0,0.0,1.0,0
Other,1.0,6.0,2011.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Finance ,2.0,1.0,2012.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,1
Other,1.0,3.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Software ,1.0,8.0,2008.0,15574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Games ,1.0,6.0,2007.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Enterprise Software ,1.0,1.0,2009.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8520547945205479,1
Other,1.0,10.0,2011.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Curated Web ,1.0,12.0,2009.0,401201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063013698630137,0
E-Commerce ,2.0,2.0,2012.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397260273972603,1
Advertising ,4.0,10.0,2008.0,0.0,3249997.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.2219178082191781,1
Other,1.0,10.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25205479452054796,0
Software ,1.0,10.0,2007.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328767123287671,0
Other,3.0,2.0,2011.0,1730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410958904109589,1
Other,1.0,11.0,2010.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,1.0,2007.0,650000.0,5270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270000.0,0.0,0.0,0.0,0.0,0.0,0.16164383561643836,0
Advertising ,3.0,4.0,2008.0,0.0,560001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,1
Curated Web ,1.0,10.0,2009.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03013698630137,0
Other,1.0,7.0,2010.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20821917808219179,0
Curated Web ,1.0,1.0,2012.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35342465753424657,0
Other,1.0,9.0,2010.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.46301369863013697,0
Other,1.0,1.0,2011.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328767123287671,1
Other,3.0,3.0,2004.0,0.0,13000000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,8000000.0,0.0,0.0,0.0,0.0,0.7534246575342466,1
Social Media ,2.0,3.0,2009.0,0.0,6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,3600000.0,0.0,0.0,0.0,0.0,1.6657534246575343,1
Other,2.0,1.0,2008.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mobile ,1.0,1.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191780821917808,0
Other,1.0,1.0,2007.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1534246575342464,1
Other,1.0,11.0,2012.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Clean Technology ,1.0,1.0,2007.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,1.8657534246575342,0
Software ,1.0,1.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Advertising ,1.0,8.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,720750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Clean Technology ,5.0,1.0,2009.0,0.0,1576096.0,0.0,0.0,0.0,1230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3534246575342466,0
Other,1.0,10.0,2012.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Games ,1.0,4.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6684931506849314,0
Mobile ,2.0,1.0,2010.0,530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8328767123287673,0
Other,1.0,2.0,2011.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Games ,2.0,1.0,2010.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,378812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6356164383561644,1
Software ,2.0,1.0,2011.0,21189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767123287671233,0
Other,3.0,1.0,2009.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.9561643835616438,1
Games ,2.0,1.0,2008.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,7200000.0,0.0,0.0,0.0,2.5863013698630137,1
Education ,3.0,4.0,2008.0,770000.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410958904109589,1
Social Media ,2.0,1.0,2006.0,0.0,3515400.0,0.0,0.0,0.0,0.0,1179700.0,0.0,0.0,0.0,0.0,3515400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Software ,1.0,1.0,2000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,5.441095890410959,0
Other,3.0,7.0,2008.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.336986301369863,1
Curated Web ,1.0,3.0,2009.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,1.0328767123287672,1
Other,2.0,9.0,2010.0,0.0,5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.7123287671232876,0
Curated Web ,3.0,1.0,2003.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,8500000.0,7000000.0,0.0,0.0,0.0,1.0,1
Other,1.0,8.0,2006.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7068493150684931,0
Other,2.0,1.0,2002.0,0.0,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200000.0,0.0,0.0,0.0,0.0,7.671232876712328,0
Other,1.0,9.0,2007.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657534246575343,0
Hardware + Software ,3.0,1.0,2003.0,0.0,1097250.0,0.0,0.0,0.0,1340649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.306849315068493,1
Mobile ,1.0,6.0,2006.0,0.0,4410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410000.0,0.0,0.0,0.0,0.0,0.0,1.917808219178082,1
Software ,1.0,1.0,2005.0,0.0,2330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330000.0,0.0,0.0,0.0,0.0,0.0,1.1013698630136985,1
Enterprise Software ,3.0,3.0,2009.0,0.0,4000000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Software ,1.0,11.0,2007.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,2.5835616438356164,1
Analytics ,1.0,1.0,2004.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.20273972602739726,1
Other,1.0,4.0,2011.0,0.0,114924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114924.0,0.0,0.0,0.0,0.0,0.0,0.14794520547945206,0
Other,2.0,7.0,2007.0,700000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Software ,1.0,1.0,2012.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410958904109589,0
Software ,1.0,1.0,2002.0,0.0,3091250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091250.0,0.0,0.0,0.0,0.0,4.3123287671232875,1
Software ,1.0,1.0,2001.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,6.315068493150685,1
Curated Web ,1.0,7.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25205479452054796,0
Other,1.0,2.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07945205479452055,0
Games ,2.0,8.0,2007.0,660000.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0931506849315067,0
Other,3.0,1.0,2012.0,638000.0,0.0,0.0,0.0,1772000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,1
Advertising ,2.0,1.0,2003.0,0.0,12250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000.0,8000000.0,0.0,0.0,0.0,4.087671232876712,1
Other,1.0,10.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657534246575343,0
Software ,1.0,1.0,2009.0,0.0,1049999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180821917808219,0
Other,1.0,1.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Other,4.0,5.0,2008.0,15000.0,9400000.0,0.0,0.0,0.0,0.0,725000.0,0.0,0.0,0.0,0.0,4400000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,1
Other,3.0,6.0,2009.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12876712328767123,1
Analytics ,1.0,1.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0082191780821916,1
